,station_id,weekend,rain,temp_class,North Hollywood,Port of LA,DTLA,total_trip,stat_name,lat,long,walk_score,transit_score,bike_score,dregioncenter,trip_log
212,3036,0,0,2.0,0,0,1,37,Willow St & Mateo St,34.039188,-118.232529,79,66.0,68,0.0388,1.568201724066995
213,3036,0,1,0.0,0,0,1,1,Willow St & Mateo St,34.039188,-118.232529,79,66.0,68,0.0388,0.0
214,3036,1,0,0.0,0,0,1,30,Willow St & Mateo St,34.039188,-118.232529,79,66.0,68,0.0388,1.4771212547196624
215,3036,1,0,1.0,0,0,1,88,Willow St & Mateo St,34.039188,-118.232529,79,66.0,68,0.0388,1.9444826721501687
216,3036,1,0,2.0,0,0,1,23,Willow St & Mateo St,34.039188,-118.232529,79,66.0,68,0.0388,1.3617278360175928
217,3037,0,0,0.0,0,0,1,53,Imperial & 7th,34.034801,-118.231277,71,64.0,70,0.0418,1.724275869600789
218,3037,0,0,1.0,0,0,1,210,Imperial & 7th,34.034801,-118.231277,71,64.0,70,0.0418,2.322219294733919
219,3037,0,0,2.0,0,0,1,61,Imperial & 7th,34.034801,-118.231277,71,64.0,70,0.0418,1.7853298350107671
220,3037,0,1,0.0,0,0,1,1,Imperial & 7th,34.034801,-118.231277,71,64.0,70,0.0418,0.0
221,3037,0,1,1.0,0,0,1,2,Imperial & 7th,34.034801,-118.231277,71,64.0,70,0.0418,0.3010299956639812
222,3037,1,0,0.0,0,0,1,17,Imperial & 7th,34.034801,-118.231277,71,64.0,70,0.0418,1.2304489213782739
223,3037,1,0,1.0,0,0,1,75,Imperial & 7th,34.034801,-118.231277,71,64.0,70,0.0418,1.8750612633917
224,3037,1,0,2.0,0,0,1,28,Imperial & 7th,34.034801,-118.231277,71,64.0,70,0.0418,1.4471580313422192
225,3038,0,0,0.0,0,0,1,216,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,2.3344537511509307
226,3038,0,0,1.0,0,0,1,599,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,2.7774268223893115
227,3038,0,0,2.0,0,0,1,179,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,2.2528530309798933
228,3038,0,1,0.0,0,0,1,9,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,0.9542425094393249
229,3038,0,1,1.0,0,0,1,3,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,0.47712125471966244
230,3038,1,0,0.0,0,0,1,77,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,1.8864907251724818
231,3038,1,0,1.0,0,0,1,218,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,2.3384564936046046
232,3038,1,0,2.0,0,0,1,57,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,1.7558748556724915
233,3038,1,1,0.0,0,0,1,3,Main & 5th,34.046822,-118.248352,98,100.0,88,0.0212,0.47712125471966244
234,3040,0,0,0.0,0,0,1,69,Wilshire & Witmer,34.05357,-118.26635700000001,94,96.0,64,0.0021,1.8388490907372552
235,3040,0,0,1.0,0,0,1,252,Wilshire & Witmer,34.05357,-118.26635700000001,94,96.0,64,0.0021,2.401400540781544
236,3040,0,0,2.0,0,0,1,94,Wilshire & Witmer,34.05357,-118.26635700000001,94,96.0,64,0.0021,1.9731278535996986
237,3040,0,1,0.0,0,0,1,6,Wilshire & Witmer,34.05357,-118.26635700000001,94,96.0,64,0.0021,0.7781512503836436
238,3040,0,1,1.0,0,0,1,2,Wilshire & Witmer,34.05357,-118.26635700000001,94,96.0,64,0.0021,0.3010299956639812
239,3040,1,0,0.0,0,0,1,19,Wilshire & Witmer,34.05357,-118.26635700000001,94,96.0,64,0.0021,1.2787536009528289
240,3040,1,0,1.0,0,0,1,81,Wilshire & Witmer,34.05357,-118.26635700000001,94,96.0,64,0.0021,1.9084850188786497
241,3040,1,0,2.0,0,0,1,27,Wilshire & Witmer,34.05357,-118.26635700000001,94,96.0,64,0.0021,1.4313637641589874
242,3042,0,0,0.0,0,0,1,247,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,2.392696953259666
243,3042,0,0,1.0,0,0,1,864,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,2.936513742478893
244,3042,0,0,2.0,0,0,1,239,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,2.3783979009481375
245,3042,0,1,0.0,0,0,1,12,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,1.0791812460476249
246,3042,0,1,1.0,0,0,1,2,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,0.3010299956639812
247,3042,1,0,0.0,0,0,1,54,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,1.7323937598229686
248,3042,1,0,1.0,0,0,1,183,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,2.2624510897304293
249,3042,1,0,2.0,0,0,1,49,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,1.6901960800285136
250,3042,1,1,0.0,0,0,1,1,1st & Central,34.049301,-118.238808,95,100.0,82,0.0297,0.0
251,3045,0,0,0.0,0,0,1,14,18th & San Pedro,34.028511,-118.25666799999999,86,87.0,77,0.0287,1.146128035678238
252,3045,0,0,1.0,0,0,1,75,18th & San Pedro,34.028511,-118.25666799999999,86,87.0,77,0.0287,1.8750612633917
253,3045,0,0,2.0,0,0,1,14,18th & San Pedro,34.028511,-118.25666799999999,86,87.0,77,0.0287,1.146128035678238
254,3045,0,1,0.0,0,0,1,1,18th & San Pedro,34.028511,-118.25666799999999,86,87.0,77,0.0287,0.0
255,3045,1,0,0.0,0,0,1,4,18th & San Pedro,34.028511,-118.25666799999999,86,87.0,77,0.0287,0.6020599913279624
256,3045,1,0,1.0,0,0,1,17,18th & San Pedro,34.028511,-118.25666799999999,86,87.0,77,0.0287,1.2304489213782739
257,3045,1,0,2.0,0,0,1,9,18th & San Pedro,34.028511,-118.25666799999999,86,87.0,77,0.0287,0.9542425094393249
258,3045,1,1,0.0,0,0,1,1,18th & San Pedro,34.028511,-118.25666799999999,86,87.0,77,0.0287,0.0
259,3046,0,0,0.0,0,0,1,94,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,1.9731278535996986
260,3046,0,0,1.0,0,0,1,241,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,2.3820170425748683
261,3046,0,0,2.0,0,0,1,69,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,1.8388490907372552
262,3046,0,1,0.0,0,0,1,1,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,0.0
263,3046,0,1,1.0,0,0,1,1,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,0.0
264,3046,1,0,0.0,0,0,1,16,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,1.2041199826559248
265,3046,1,0,1.0,0,0,1,78,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,1.8920946026904804
266,3046,1,0,2.0,0,0,1,17,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,1.2304489213782739
267,3046,1,1,0.0,0,0,1,1,2nd & Hill,34.052872,-118.24748999999998,95,100.0,68,0.0206,0.0
268,3047,0,0,0.0,0,0,1,145,Pico & Flower,34.039982,-118.266403,84,100.0,86,0.015,2.161368002234975
269,3047,0,0,1.0,0,0,1,395,Pico & Flower,34.039982,-118.266403,84,100.0,86,0.015,2.59659709562646
270,3047,0,0,2.0,0,0,1,101,Pico & Flower,34.039982,-118.266403,84,100.0,86,0.015,2.0043213737826426
271,3047,0,1,0.0,0,0,1,7,Pico & Flower,34.039982,-118.266403,84,100.0,86,0.015,0.8450980400142568
272,3047,1,0,0.0,0,0,1,48,Pico & Flower,34.039982,-118.266403,84,100.0,86,0.015,1.6812412373755872
273,3047,1,0,1.0,0,0,1,114,Pico & Flower,34.039982,-118.266403,84,100.0,86,0.015,2.0569048513364727
274,3047,1,0,2.0,0,0,1,42,Pico & Flower,34.039982,-118.266403,84,100.0,86,0.015,1.6232492903979006
275,3047,1,1,0.0,0,0,1,1,Pico & Flower,34.039982,-118.266403,84,100.0,86,0.015,0.0
276,3048,0,0,0.0,0,0,1,128,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,2.1072099696478683
277,3048,0,0,1.0,0,0,1,320,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,2.505149978319906
278,3048,0,0,2.0,0,0,1,72,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,1.8573324964312685
279,3048,0,1,0.0,0,0,1,5,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,0.6989700043360189
280,3048,0,1,1.0,0,0,1,2,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,0.3010299956639812
281,3048,1,0,0.0,0,0,1,34,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,1.5314789170422551
282,3048,1,0,1.0,0,0,1,88,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,1.9444826721501687
283,3048,1,0,2.0,0,0,1,21,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,1.3222192947339193
284,3048,1,1,0.0,0,0,1,1,5th & Hewitt,34.041691,-118.235352,98,100.0,67,0.0352,0.0
285,3049,0,0,0.0,0,0,1,180,2nd & Figueroa,34.056969,-118.253593,94,100.0,63,0.0146,2.255272505103306
286,3049,0,0,1.0,0,0,1,523,2nd & Figueroa,34.056969,-118.253593,94,100.0,63,0.0146,2.718501688867274
287,3049,0,0,2.0,0,0,1,137,2nd & Figueroa,34.056969,-118.253593,94,100.0,63,0.0146,2.1367205671564067
288,3049,0,1,0.0,0,0,1,3,2nd & Figueroa,34.056969,-118.253593,94,100.0,63,0.0146,0.47712125471966244
289,3049,0,1,1.0,0,0,1,4,2nd & Figueroa,34.056969,-118.253593,94,100.0,63,0.0146,0.6020599913279624
290,3049,1,0,0.0,0,0,1,37,2nd & Figueroa,34.056969,-118.253593,94,100.0,63,0.0146,1.568201724066995
291,3049,1,0,1.0,0,0,1,174,2nd & Figueroa,34.056969,-118.253593,94,100.0,63,0.0146,2.2405492482826
292,3049,1,0,2.0,0,0,1,52,2nd & Figueroa,34.056969,-118.253593,94,100.0,63,0.0146,1.7160033436347992
293,3051,0,0,0.0,0,0,1,149,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,2.173186268412274
294,3051,0,0,1.0,0,0,1,381,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,2.5809249756756194
295,3051,0,0,2.0,0,0,1,113,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,2.0530784434834195
296,3051,0,1,0.0,0,0,1,5,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,0.6989700043360189
297,3051,0,1,1.0,0,0,1,1,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,0.0
298,3051,1,0,0.0,0,0,1,50,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,1.6989700043360187
299,3051,1,0,1.0,0,0,1,140,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,2.146128035678238
300,3051,1,0,2.0,0,0,1,39,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,1.591064607026499
301,3051,1,1,0.0,0,0,1,2,7th & Broadway,34.045421999999995,-118.25351699999999,98,100.0,88,0.0173,0.3010299956639812
302,3052,0,0,0.0,0,0,1,127,7th & Bixel,34.051102,-118.26455700000001,95,100.0,66,0.0051,2.103803720955957
303,3052,0,0,1.0,0,0,1,347,7th & Bixel,34.051102,-118.26455700000001,95,100.0,66,0.0051,2.5403294747908736
304,3052,0,0,2.0,0,0,1,114,7th & Bixel,34.051102,-118.26455700000001,95,100.0,66,0.0051,2.0569048513364727
305,3052,0,1,0.0,0,0,1,12,7th & Bixel,34.051102,-118.26455700000001,95,100.0,66,0.0051,1.0791812460476249
306,3052,0,1,1.0,0,0,1,1,7th & Bixel,34.051102,-118.26455700000001,95,100.0,66,0.0051,0.0
307,3052,1,0,0.0,0,0,1,40,7th & Bixel,34.051102,-118.26455700000001,95,100.0,66,0.0051,1.6020599913279623
308,3052,1,0,1.0,0,0,1,133,7th & Bixel,34.051102,-118.26455700000001,95,100.0,66,0.0051,2.123851640967086
309,3052,1,0,2.0,0,0,1,39,7th & Bixel,34.051102,-118.26455700000001,95,100.0,66,0.0051,1.591064607026499
310,3054,0,0,0.0,0,0,1,41,Factory Place & Alameda,34.039219,-118.236488,87,81.0,73,0.0352,1.6127838567197355
311,3054,0,0,1.0,0,0,1,146,Factory Place & Alameda,34.039219,-118.236488,87,81.0,73,0.0352,2.164352855784437
312,3054,0,0,2.0,0,0,1,33,Factory Place & Alameda,34.039219,-118.236488,87,81.0,73,0.0352,1.5185139398778875
313,3054,0,1,0.0,0,0,1,1,Factory Place & Alameda,34.039219,-118.236488,87,81.0,73,0.0352,0.0
314,3054,0,1,1.0,0,0,1,1,Factory Place & Alameda,34.039219,-118.236488,87,81.0,73,0.0352,0.0
315,3054,1,0,0.0,0,0,1,22,Factory Place & Alameda,34.039219,-118.236488,87,81.0,73,0.0352,1.3424226808222062
316,3054,1,0,1.0,0,0,1,45,Factory Place & Alameda,34.039219,-118.236488,87,81.0,73,0.0352,1.6532125137753437
317,3054,1,0,2.0,0,0,1,7,Factory Place & Alameda,34.039219,-118.236488,87,81.0,73,0.0352,0.8450980400142568
318,3056,0,0,0.0,0,0,1,51,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,1.7075701760979363
319,3056,0,0,1.0,0,0,1,156,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,2.1931245983544616
320,3056,0,0,2.0,0,0,1,45,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,1.6532125137753437
321,3056,0,1,0.0,0,0,1,1,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,0.0
322,3056,0,1,1.0,0,0,1,3,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,0.47712125471966244
323,3056,1,0,0.0,0,0,1,16,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,1.2041199826559248
324,3056,1,0,1.0,0,0,1,54,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,1.7323937598229686
325,3056,1,0,2.0,0,0,1,13,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,1.1139433523068367
326,3056,1,1,0.0,0,0,1,2,Grand & 14th,34.037459999999996,-118.265381,79,100.0,86,0.0176,0.3010299956639812
327,3057,0,0,0.0,0,0,1,36,18th & Figueroa,34.035678999999995,-118.27081299999999,95,100.0,78,0.0194,1.5563025007672873
328,3057,0,0,1.0,0,0,1,119,18th & Figueroa,34.035678999999995,-118.27081299999999,95,100.0,78,0.0194,2.0755469613925306
329,3057,0,0,2.0,0,0,1,35,18th & Figueroa,34.035678999999995,-118.27081299999999,95,100.0,78,0.0194,1.5440680443502757
330,3057,0,1,0.0,0,0,1,1,18th & Figueroa,34.035678999999995,-118.27081299999999,95,100.0,78,0.0194,0.0
331,3057,0,1,1.0,0,0,1,1,18th & Figueroa,34.035678999999995,-118.27081299999999,95,100.0,78,0.0194,0.0
332,3057,1,0,0.0,0,0,1,17,18th & Figueroa,34.035678999999995,-118.27081299999999,95,100.0,78,0.0194,1.2304489213782739
333,3057,1,0,1.0,0,0,1,31,18th & Figueroa,34.035678999999995,-118.27081299999999,95,100.0,78,0.0194,1.4913616938342726
334,3057,1,0,2.0,0,0,1,12,18th & Figueroa,34.035678999999995,-118.27081299999999,95,100.0,78,0.0194,1.0791812460476249
335,3058,0,0,0.0,0,0,1,65,Industrial St & Mateo St,34.035801,-118.23317,72,65.0,70,0.0397,1.8129133566428555
336,3058,0,0,1.0,0,0,1,129,Industrial St & Mateo St,34.035801,-118.23317,72,65.0,70,0.0397,2.110589710299249
337,3058,0,0,2.0,0,0,1,33,Industrial St & Mateo St,34.035801,-118.23317,72,65.0,70,0.0397,1.5185139398778875
338,3058,0,1,0.0,0,0,1,2,Industrial St & Mateo St,34.035801,-118.23317,72,65.0,70,0.0397,0.3010299956639812
339,3058,1,0,0.0,0,0,1,16,Industrial St & Mateo St,34.035801,-118.23317,72,65.0,70,0.0397,1.2041199826559248
340,3058,1,0,1.0,0,0,1,68,Industrial St & Mateo St,34.035801,-118.23317,72,65.0,70,0.0397,1.8325089127062364
341,3058,1,0,2.0,0,0,1,10,Industrial St & Mateo St,34.035801,-118.23317,72,65.0,70,0.0397,1.0
342,3062,0,0,0.0,0,0,1,129,3rd & San Pedro,34.047748999999996,-118.243172,94,100.0,81,0.0258,2.110589710299249
343,3062,0,0,1.0,0,0,1,308,3rd & San Pedro,34.047748999999996,-118.243172,94,100.0,81,0.0258,2.4885507165004443
344,3062,0,0,2.0,0,0,1,67,3rd & San Pedro,34.047748999999996,-118.243172,94,100.0,81,0.0258,1.8260748027008264
345,3062,0,1,0.0,0,0,1,7,3rd & San Pedro,34.047748999999996,-118.243172,94,100.0,81,0.0258,0.8450980400142568
346,3062,1,0,0.0,0,0,1,35,3rd & San Pedro,34.047748999999996,-118.243172,94,100.0,81,0.0258,1.5440680443502757
347,3062,1,0,1.0,0,0,1,96,3rd & San Pedro,34.047748999999996,-118.243172,94,100.0,81,0.0258,1.9822712330395684
348,3062,1,0,2.0,0,0,1,38,3rd & San Pedro,34.047748999999996,-118.243172,94,100.0,81,0.0258,1.5797835966168101
349,3062,1,1,0.0,0,0,1,2,3rd & San Pedro,34.047748999999996,-118.243172,94,100.0,81,0.0258,0.3010299956639812
350,3063,0,0,0.0,0,0,1,134,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,2.1271047983648077
351,3063,0,0,1.0,0,0,1,511,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,2.708420900134713
352,3063,0,0,2.0,0,0,1,164,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,2.214843848047698
353,3063,0,1,0.0,0,0,1,9,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,0.9542425094393249
354,3063,0,1,1.0,0,0,1,2,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,0.3010299956639812
355,3063,1,0,0.0,0,0,1,65,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,1.8129133566428555
356,3063,1,0,1.0,0,0,1,162,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,2.2095150145426308
357,3063,1,0,2.0,0,0,1,29,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,1.462397997898956
358,3063,1,1,0.0,0,0,1,1,Olive & 5th,34.048038,-118.25373799999998,98,100.0,67,0.0158,0.0
359,3064,0,0,0.0,0,0,1,250,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,2.3979400086720375
360,3064,0,0,1.0,0,0,1,643,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,2.808210972924222
361,3064,0,0,2.0,0,0,1,176,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,2.24551266781415
362,3064,0,1,0.0,0,0,1,14,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,1.146128035678238
363,3064,0,1,1.0,0,0,1,1,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,0.0
364,3064,1,0,0.0,0,0,1,90,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,1.954242509439325
365,3064,1,0,1.0,0,0,1,251,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,2.399673721481038
366,3064,1,0,2.0,0,0,1,75,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,1.8750612633917
367,3064,1,1,0.0,0,0,1,5,Grand & 7th,34.04681,-118.25698100000001,97,100.0,85,0.0136,0.6989700043360189
368,3065,0,0,0.0,0,0,1,24,New High & Ord,34.060558,-118.238327,97,100.0,65,0.0302,1.380211241711606
369,3065,0,0,1.0,0,0,1,135,New High & Ord,34.060558,-118.238327,97,100.0,65,0.0302,2.130333768495006
370,3065,0,0,2.0,0,0,1,44,New High & Ord,34.060558,-118.238327,97,100.0,65,0.0302,1.6434526764861874
371,3065,0,1,1.0,0,0,1,2,New High & Ord,34.060558,-118.238327,97,100.0,65,0.0302,0.3010299956639812
372,3065,1,0,0.0,0,0,1,11,New High & Ord,34.060558,-118.238327,97,100.0,65,0.0302,1.0413926851582251
373,3065,1,0,1.0,0,0,1,48,New High & Ord,34.060558,-118.238327,97,100.0,65,0.0302,1.6812412373755872
374,3065,1,0,2.0,0,0,1,12,New High & Ord,34.060558,-118.238327,97,100.0,65,0.0302,1.0791812460476249
375,3066,0,0,0.0,0,0,1,113,Spring & College,34.063389,-118.23616000000001,96,87.0,56,0.033,2.0530784434834195
376,3066,0,0,1.0,0,0,1,384,Spring & College,34.063389,-118.23616000000001,96,87.0,56,0.033,2.584331224367531
377,3066,0,0,2.0,0,0,1,101,Spring & College,34.063389,-118.23616000000001,96,87.0,56,0.033,2.0043213737826426
378,3066,1,0,0.0,0,0,1,38,Spring & College,34.063389,-118.23616000000001,96,87.0,56,0.033,1.5797835966168101
379,3066,1,0,1.0,0,0,1,128,Spring & College,34.063389,-118.23616000000001,96,87.0,56,0.033,2.1072099696478683
380,3066,1,0,2.0,0,0,1,24,Spring & College,34.063389,-118.23616000000001,96,87.0,56,0.033,1.380211241711606
381,3067,0,0,0.0,0,0,1,201,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,2.303196057420489
382,3067,0,0,1.0,0,0,1,663,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,2.821513528404773
383,3067,0,0,2.0,0,0,1,176,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,2.24551266781415
384,3067,0,1,0.0,0,0,1,8,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,0.9030899869919435
385,3067,0,1,1.0,0,0,1,3,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,0.47712125471966244
386,3067,1,0,0.0,0,0,1,84,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,1.9242792860618816
387,3067,1,0,1.0,0,0,1,239,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,2.3783979009481375
388,3067,1,0,2.0,0,0,1,54,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,1.7323937598229686
389,3067,1,1,0.0,0,0,1,2,Main & 6th,34.045181,-118.25023700000001,98,100.0,89,0.0202,0.3010299956639812
390,3068,0,0,0.0,0,0,1,198,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,2.296665190261531
391,3068,0,0,1.0,0,0,1,511,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,2.708420900134713
392,3068,0,0,2.0,0,0,1,146,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,2.164352855784437
393,3068,0,1,0.0,0,0,1,7,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,0.8450980400142568
394,3068,0,1,1.0,0,0,1,2,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,0.3010299956639812
395,3068,1,0,0.0,0,0,1,41,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,1.6127838567197355
396,3068,1,0,1.0,0,0,1,151,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,2.1789769472931693
397,3068,1,0,2.0,0,0,1,43,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,1.6334684555795864
398,3068,1,1,0.0,0,0,1,3,Grand & 3rd,34.0532,-118.25095400000001,96,100.0,62,0.0171,0.47712125471966244
399,3069,0,0,0.0,0,0,1,219,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,2.3404441148401185
400,3069,0,0,1.0,0,0,1,583,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,2.765668554759014
401,3069,0,0,2.0,0,0,1,131,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,2.1172712956557644
402,3069,0,1,0.0,0,0,1,8,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,0.9030899869919435
403,3069,0,1,1.0,0,0,1,1,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,0.0
404,3069,1,0,0.0,0,0,1,78,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,1.8920946026904804
405,3069,1,0,1.0,0,0,1,277,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,2.4424797690644486
406,3069,1,0,2.0,0,0,1,38,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,1.5797835966168101
407,3069,1,1,0.0,0,0,1,2,Broadway & 3rd,34.05088,-118.248253,96,100.0,76,0.0201,0.3010299956639812
408,3074,0,0,0.0,0,0,1,134,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,2.1271047983648077
409,3074,0,0,1.0,0,0,1,649,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,2.812244696800369
410,3074,0,0,2.0,0,0,1,199,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,2.298853076409707
411,3074,0,1,0.0,0,0,1,11,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,1.0413926851582251
412,3074,0,1,1.0,0,0,1,3,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,0.47712125471966244
413,3074,1,0,0.0,0,0,1,61,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,1.7853298350107671
414,3074,1,0,1.0,0,0,1,190,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,2.278753600952829
415,3074,1,0,2.0,0,0,1,53,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,1.724275869600789
416,3074,1,1,0.0,0,0,1,1,Hope & Olympic,34.04417,-118.261169,95,100.0,84,0.0127,0.0
417,3075,0,0,0.0,0,0,1,188,Broadway & 9th,34.04211,-118.25618700000001,97,100.0,92,0.0174,2.27415784926368
418,3075,0,0,1.0,0,0,1,433,Broadway & 9th,34.04211,-118.25618700000001,97,100.0,92,0.0174,2.6364878963533656
419,3075,0,0,2.0,0,0,1,124,Broadway & 9th,34.04211,-118.25618700000001,97,100.0,92,0.0174,2.093421685162235
420,3075,0,1,0.0,0,0,1,10,Broadway & 9th,34.04211,-118.25618700000001,97,100.0,92,0.0174,1.0
421,3075,0,1,1.0,0,0,1,1,Broadway & 9th,34.04211,-118.25618700000001,97,100.0,92,0.0174,0.0
422,3075,1,0,0.0,0,0,1,62,Broadway & 9th,34.04211,-118.25618700000001,97,100.0,92,0.0174,1.792391689498254
423,3075,1,0,1.0,0,0,1,150,Broadway & 9th,34.04211,-118.25618700000001,97,100.0,92,0.0174,2.1760912590556813
424,3075,1,0,2.0,0,0,1,42,Broadway & 9th,34.04211,-118.25618700000001,97,100.0,92,0.0174,1.6232492903979006
425,3076,0,0,0.0,0,0,1,119,9th & Los Angeles,34.0406,-118.25383799999999,97,100.0,93,0.0201,2.0755469613925306
426,3076,0,0,1.0,0,0,1,310,9th & Los Angeles,34.0406,-118.25383799999999,97,100.0,93,0.0201,2.4913616938342726
427,3076,0,0,2.0,0,0,1,107,9th & Los Angeles,34.0406,-118.25383799999999,97,100.0,93,0.0201,2.0293837776852097
428,3076,0,1,0.0,0,0,1,5,9th & Los Angeles,34.0406,-118.25383799999999,97,100.0,93,0.0201,0.6989700043360189
429,3076,1,0,0.0,0,0,1,38,9th & Los Angeles,34.0406,-118.25383799999999,97,100.0,93,0.0201,1.5797835966168101
